['2016010815', 'METAR', 'SBGL', '081500Z', '09004KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '35', '21', 'Q1009=']
['2016010816', 'METAR', 'SBGL', '081600Z', '11006KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '35', '21', 'Q1009=']
['2016010817', 'METAR', 'SBGL', '081700Z', '12009KT', '9999', 'X', 'SCT025', 'X', 'X', 'X', '36', '22', 'Q1008=']
['2016010818', 'METAR', 'SBGL', '081800Z', '13010KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '33', '22', 'Q1008=']
['2016010819', 'METAR', 'SBGL', '081900Z', '14013KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '32', '21', 'Q1007=']
['2016010820', 'METAR', 'SBGL', '082000Z', '14012KT', '9999', 'X', 'FEW030', 'FEW035TCU', 'X', 'X', '32', '20', 'Q1008=']
['2016010821', 'METAR', 'SBGL', '082100Z', '16007KT', '9999', 'X', 'FEW025', 'SCT060', 'X', 'X', '31', '20', 'Q1008=']
['2016010822', 'METAR', 'SBGL', '082200Z', '19004KT', '9999', 'X', 'FEW040', 'X', 'X', 'X', '31', '19', 'Q1008=']
['2016010823', 'METAR', 'SBGL', '082300Z', '27009KT', '9999', 'X', 'FEW030', 'X', 'X', 'X', '29', '22', 'Q1009=']
['2016010900', 'METAR', 'SBGL', '090000Z', '24005KT', '9999', 'X', 'FEW030', 'SCT090', 'X', 'X', '28', '22', 'Q1010=']
['2016010901', 'METAR', 'SBGL', '090100Z', '24005KT', '9999', '-RA', 'SCT024', 'BKN080', 'X', 'X', '25', '23', 'Q1011=']
['2016010902', 'METAR', 'SBGL', '090200Z', '29005KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '26', '22', 'Q1012=']
['2016010903', 'METAR', 'SBGL', '090300Z', '27004KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '26', '22', 'Q1011=']
['2016010904', 'METAR', 'SBGL', '090400Z', '26005KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '21', 'Q1011=']
['2016010905', 'METAR', 'SBGL', '090500Z', '29004KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '21', 'Q1011=']
['2016010906', 'METAR', 'SBGL', '090600Z', '26005KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '21', 'Q1011=']
['2016010907', 'METAR', 'SBGL', '090700Z', '32001KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '22', 'Q1011=']
['2016010908', 'METAR', 'SBGL', '090800Z', '11003KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '25', '22', 'Q1011=']
['2016010909', 'METAR', 'SBGL', '090900Z', '13005KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '26', '22', 'Q1012=']
['2016010910', 'METAR', 'SBGL', '091000Z', '14005KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '27', '22', 'Q1012=']
['2016010911', 'METAR', 'SBGL', '091100Z', '13004KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '22', 'Q1012=']
['2016010912', 'METAR', 'SBGL', '091200Z', '01005KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '23', 'Q1012=']
['2016010913', 'METAR', 'SBGL', '091300Z', '16005KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '31', '22', 'Q1012=']
['2016010914', 'METAR', 'SBGL', '091400Z', '14006KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '31', '22', 'Q1012=']
['2016010915', 'METAR', 'SBGL', '091500Z', '15004KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '33', '22', 'Q1011=']
['2016010916', 'METAR', 'SBGL', '091600Z', '13007KT', '9999', 'X', 'FEW020', 'FEW030TCU', 'X', 'X', '34', '22', 'Q1011=']
['2016010917', 'METAR', 'SBGL', '091700Z', '13010KT', '9999', 'X', 'FEW020', 'FEW030TCU', 'X', 'X', '33', '22', 'Q1010=']
['2016010918', 'METAR', 'SBGL', '091800Z', '14014KT', '9999', 'X', 'FEW020', 'FEW030TCU', 'X', 'X', '32', '23', 'Q1009=']
['2016010919', 'METAR', 'SBGL', '091900Z', '14015KT', '9999', 'X', 'FEW020', 'FEW030TCU', 'X', 'X', '32', '22', 'Q1008=']
['2016010920', 'METAR', 'SBGL', '092000Z', '16013KT', '9999', 'X', 'FEW020', 'FEW030TCU', 'X', 'X', '33', '22', 'Q1008=']
['2016010921', 'METAR', 'SBGL', '092100Z', '16006KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '32', '22', 'Q1008=']
['2016010922', 'METAR', 'SBGL', '092200Z', '17004KT', '9999', 'X', 'FEW020', 'X', 'X', 'X', '32', '22', 'Q1010=']
['2016010923', 'METAR', 'SBGL', '092300Z', '25008KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '29', '22', 'Q1010=']
['2016011000', 'METAR', 'SBGL', '100000Z', '27008KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '22', 'Q1011=']
['2016011001', 'METAR', 'SBGL', '100100Z', '27009KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '22', 'Q1012=']
['2016011002', 'METAR', 'SBGL', '100200Z', '27007KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '22', 'Q1012=']
['2016011003', 'METAR', 'SBGL', '100300Z', '25007KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '22', 'Q1012=']
['2016011004', 'METAR', 'SBGL', '100400Z', '28008KT', '9999', 'X', 'FEW025', 'SCT100', 'X', 'X', '26', '22', 'Q1012=']
['2016011005', 'METAR', 'SBGL', '100500Z', '27009KT', '9999', 'X', 'FEW025', 'BKN100', 'X', 'X', '26', '22', 'Q1012=']
['2016011006', 'METAR', 'SBGL', '100600Z', '27007KT', '9999', 'X', 'FEW025', 'SCT100', 'X', 'X', '26', '22', 'Q1011=']
['2016011007', 'METAR', 'SBGL', '100700Z', '28006KT', '9999', 'X', 'FEW025', 'SCT100', 'X', 'X', '26', '22', 'Q1012=']
['2016011008', 'METAR', 'SBGL', '100800Z', '28003KT', '9999', 'X', 'FEW015', 'SCT100', 'X', 'X', '26', '22', 'Q1012=']
['2016011009', 'METAR', 'SBGL', '100900Z', '00000KT', '9000', 'X', 'FEW013', 'SCT100', 'X', 'X', '26', '22', 'Q1012=']
['2016011010', 'METAR', 'SBGL', '101000Z', '00000KT', '9000', 'X', 'FEW015', 'SCT100', 'X', 'X', '27', '22', 'Q1013=']
['2016011011', 'METAR', 'SBGL', '101100Z', '00000KT', '9999', 'X', 'FEW025', 'SCT100', 'X', 'X', '28', '23', 'Q1013=']
['2016011012', 'METAR', 'SBGL', '101200Z', '08004KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '30', '23', 'Q1013=']
['2016011013', 'METAR', 'SBGL', '101300Z', '13004KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '31', '23', 'Q1012=']
['2016011014', 'METAR', 'SBGL', '101400Z', '12006KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '33', '22', 'Q1012=']
['2016011015', 'METAR', 'SBGL', '101500Z', '05005KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '35', '21', 'Q1011=']
['2016011016', 'METAR', 'SBGL', '101600Z', '15007KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '35', '20', 'Q1010=']
['2016011017', 'METAR', 'SBGL', '101700Z', '14008KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '34', '21', 'Q1010=']
['2016011018', 'METAR', 'SBGL', '101800Z', '14012KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '33', '22', 'Q1009=']
['2016011019', 'METAR', 'SBGL', '101900Z', '14013KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '34', '22', 'Q1008=']
['2016011020', 'METAR', 'SBGL', '102000Z', '15012KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '33', '22', 'Q1008=']
['2016011021', 'METAR', 'SBGL', '102100Z', '15009KT', '9999', 'X', 'FEW025', 'X', 'X', 'X', '33', '22', 'Q1008=']
['2016011022', 'METAR', 'SBGL', '102200Z', '19003KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '31', '23', 'Q1009=']
['2016011023', 'METAR', 'SBGL', '102300Z', '27008KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '30', '23', 'Q1010=']
['2016011100', 'METAR', 'SBGL', '110000Z', '30007KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '29', '22', 'Q1010=']
['2016011101', 'METAR', 'SBGL', '110100Z', '26010KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '22', 'Q1011=']
['2016011102', 'METAR', 'SBGL', '110200Z', '26009KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '22', 'Q1011=']
['2016011103', 'METAR', 'SBGL', '110300Z', '26004KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '28', '22', 'Q1011=']
['2016011104', 'METAR', 'SBGL', '110400Z', '15005KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '23', 'Q1011=']
['2016011105', 'METAR', 'SBGL', '110500Z', '12005KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '23', 'Q1010=']
['2016011106', 'METAR', 'SBGL', '110600Z', '14003KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '23', 'Q1010=']
['2016011107', 'METAR', 'SBGL', '110700Z', '13004KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '23', 'Q1010=']
['2016011108', 'METAR', 'SBGL', '110800Z', '13003KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '23', 'Q1010=']
['2016011109', 'METAR', 'SBGL', '110900Z', '12002KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '23', 'Q1010=']
['2016011110', 'METAR', 'SBGL', '111000Z', '00000KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '27', '23', 'Q1010=']
['2016011111', 'METAR', 'SBGL', '111100Z', '00000KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '29', '23', 'Q1010=']
['2016011112', 'METAR', 'SBGL', '111200Z', '12002KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '30', '23', 'Q1011=']
['2016011113', 'METAR', 'SBGL', '111300Z', '05003KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '32', '21', 'Q1011=']
['2016011114', 'METAR', 'SBGL', '111400Z', '00000KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '32', '22', 'Q1010=']
['2016011115', 'METAR', 'SBGL', '111500Z', '35002KT', '9999', 'X', 'FEW030', 'BKN100', 'X', 'X', '33', '20', 'Q1010=']
['2016011116', 'METAR', 'SBGL', '111600Z', '12006KT', '9999', 'X', 'FEW025', 'BKN100', 'X', 'X', '33', '23', 'Q1009=']
['2016011117', 'METAR', 'SBGL', '111700Z', '12012KT', '9999', 'X', 'FEW025', 'BKN100', 'X', 'X', '30', '22', 'Q1009=']
['2016011118', 'METAR', 'SBGL', '111800Z', '13012KT', '9999', '-RA', 'FEW025', 'BKN100', 'X', 'X', '28', '22', 'Q1008=']
['2016011119', 'METAR', 'SBGL', '111900Z', '12009KT', '9999', '-RA', 'SCT025', 'BKN100', 'X', 'X', '27', '23', 'Q1008=']
['2016011120', 'METAR', 'SBGL', '112000Z', '11008KT', '9999', '-RA', 'FEW020', 'BKN100', 'X', 'X', '26', '23', 'Q1008=']
['2016011121', 'METAR', 'SBGL', '112100Z', '13009KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '26', '22', 'Q1008=']
['2016011122', 'METAR', 'SBGL', '112200Z', '10006KT', '9999', 'X', 'FEW030', 'BKN100', 'X', 'X', '26', '22', 'Q1009=']
['2016011123', 'METAR', 'SBGL', '112300Z', '13003KT', '9999', 'X', 'FEW030', 'BKN100', 'X', 'X', '26', '23', 'Q1010=']
['2016011200', 'METAR', 'SBGL', '120000Z', '11004KT', '9999', 'X', 'FEW030', 'BKN100', 'X', 'X', '26', '23', 'Q1009=']
['2016011201', 'METAR', 'SBGL', '120100Z', '32005KT', '8000', '-RA', 'FEW008', 'SCT020', 'BKN100', 'X', '27', '23', 'Q1011=']
['2016011201', 'SPECI', 'SBGL', '120113Z', '34009KT', '8000', '-RA', 'BKN011', 'BKN100', 'X', 'X', '26', '23', 'Q1011=']
['2016011202', 'METAR', 'SBGL', '120200Z', '06006KT', '9000', '-RA', 'SCT011', 'BKN100', 'X', 'X', '25', '23', 'Q1010=']
['2016011203', 'METAR', 'SBGL', '120300Z', '05006KT', '9999', 'X', 'SCT010', 'BKN100', 'X', 'X', '25', '23', 'Q1009=']
['2016011204', 'METAR', 'SBGL', '120400Z', '07006KT', '9999', '-RA', 'FEW008', 'BKN100', 'X', 'X', '25', '23', 'Q1008=']
['2016011205', 'METAR', 'SBGL', '120500Z', '09006KT', '9999', 'X', 'FEW008', 'BKN100', 'X', 'X', '25', '23', 'Q1008=']
['2016011206', 'METAR', 'SBGL', '120600Z', '16001KT', '9999', 'X', 'FEW008', 'BKN100', 'X', 'X', '25', '23', 'Q1007=']
['2016011207', 'METAR', 'SBGL', '120700Z', '19004KT', '9999', '-RA', 'FEW008', 'BKN100', 'X', 'X', '25', '23', 'Q1007=']
['2016011208', 'METAR', 'SBGL', '120800Z', '09002KT', '7000', '-RA', 'FEW008', 'BKN050', 'BKN100', 'X', '25', '23', 'Q1008=']
['2016011209', 'METAR', 'SBGL', '120900Z', '12004KT', '8000', '-DZ', 'FEW009', 'SCT050', 'BKN100', 'X', '25', '23', 'Q1008=']
['2016011210', 'METAR', 'SBGL', '121000Z', '10005KT', '9000', '-DZ', 'FEW009', 'BKN100', 'X', 'X', '25', '23', 'Q1009=']
['2016011211', 'METAR', 'SBGL', '121100Z', '12004KT', '9000', 'X', 'FEW009', 'BKN100', 'X', 'X', '26', '23', 'Q1009=']
['2016011212', 'METAR', 'SBGL', '121200Z', '09009KT', '8000', 'X', 'FEW007', 'BKN050', 'BKN080', 'X', '26', '23', 'Q1009=']
['2016011213', 'METAR', 'SBGL', '121300Z', '08005KT', '9000', 'X', 'FEW009', 'BKN100', 'X', 'X', '27', '23', 'Q1009=']
['2016011214', 'METAR', 'SBGL', '121400Z', '08007KT', '9000', 'X', 'FEW010', 'BKN080', 'X', 'X', '28', '23', 'Q1008=']
['2016011215', 'METAR', 'SBGL', '121500Z', '08002KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '31', '23', 'Q1008=']
['2016011216', 'METAR', 'SBGL', '121600Z', '28001KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '32', '23', 'Q1007=']
['2016011217', 'METAR', 'SBGL', '121700Z', '06007KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '33', '22', 'Q1006=']
['2016011218', 'METAR', 'SBGL', '121800Z', '05008KT', '9999', 'X', 'FEW020', 'BKN100', 'X', 'X', '34', '23', 'Q1005=']
['2016011219', 'METAR', 'SBGL', '121900Z', '05007KT', '9999', 'X', 'SCT025', 'BKN100', 'X', 'X', '33', '23', 'Q1005=']
['2016011220', 'METAR', 'SBGL', '122000Z', '34005KT', '9999', 'X', 'SCT030', 'BKN100', 'X', 'X', '32', '22', 'Q1005=']
['2016011221', 'METAR', 'SBGL', '122100Z', '04003KT', '9999', 'X', 'SCT040', 'BKN100', 'X', 'X', '31', '22', 'Q1005=']
['2016011222', 'METAR', 'SBGL', '122200Z', '16002KT', '9999', 'X', 'SCT040', 'BKN100', 'X', 'X', '30', '23', 'Q1006=']
['2016011223', 'METAR', 'SBGL', '122300Z', '26010KT', '9999', 'X', 'SCT040', 'BKN070', 'X', 'X', '29', '23', 'Q1007=']
['2016011300', 'METAR', 'SBGL', '130000Z', '23004KT', '9999', '-RA', 'FEW030', 'BKN070', 'X', 'X', '27', '23', 'Q1007=']
['2016011301', 'METAR', 'SBGL', '130100Z', '11006KT', '9999', '-RA', 'FEW030', 'BKN070', 'X', 'X', '26', '24', 'Q1008=']
['2016011302', 'METAR', 'SBGL', '130200Z', '12005KT', '9999', 'X', 'FEW030', 'BKN080', 'X', 'X', '25', '23', 'Q1008=']
['2016011303', 'METAR', 'SBGL', '130300Z', '16002KT', '9999', 'X', 'FEW030', 'BKN080', 'X', 'X', '25', '24', 'Q1007=']
['2016011304', 'METAR', 'SBGL', '130400Z', '09002KT', '9999', 'X', 'FEW030', 'BKN080', 'X', 'X', '26', '24', 'Q1006=']
['2016011305', 'METAR', 'SBGL', '130500Z', '23002KT', '9999', 'X', 'FEW030', 'BKN070', 'X', 'X', '26', '24', 'Q1006=']
['2016011306', 'METAR', 'SBGL', '130600Z', '25005KT', '9999', 'X', 'FEW030', 'BKN070', 'X', 'X', '27', '23', 'Q1006=']
['2016011307', 'METAR', 'SBGL', '130700Z', '31003KT', '9999', 'X', 'SCT040', 'SCT070', 'X', 'X', '26', '23', 'Q1006=']
['2016011308', 'METAR', 'SBGL', '130800Z', '28002KT', '9999', 'X', 'SCT040', 'BKN070', 'X', 'X', '26', '23', 'Q1007=']
['2016011309', 'METAR', 'SBGL', '130900Z', '02002KT', 'CAVOK', 'X', 'X', 'X', 'X', 'X', '26', '24', 'Q1007=']
['2016011310', 'METAR', 'SBGL', '131000Z', '00000KT', '9000', 'X', 'BKN025', 'X', 'X', 'X', '27', '23', 'Q1008=']
['2016011311', 'METAR', 'SBGL', '131100Z', '02004KT', '9999', 'X', 'FEW020', 'BKN050', 'X', 'X', '28', '24', 'Q1008=']
['2016011312', 'METAR', 'SBGL', '131200Z', '03005KT', '9999', 'X', 'FEW020', 'BKN050', 'X', 'X', '29', '23', 'Q1008=']
['2016011313', 'METAR', 'SBGL', '131300Z', '02004KT', '9999', 'X', 'FEW020', 'SCT050', 'X', 'X', '31', '23', 'Q1008=']
['2016011314', 'METAR', 'SBGL', '131400Z', '04005KT', '9999', 'X', 'FEW020', 'SCT050', 'X', 'X', '32', '23', 'Q1007=']
['2016011315', 'METAR', 'SBGL', '131500Z', '05008KT', '9999', 'X', 'SCT020', 'SCT100', 'X', 'X', '32', '22', 'Q1007=']
['2016011316', 'METAR', 'SBGL', '131600Z', '02004KT', '9999', 'X', 'FEW025', 'SCT040', 'BKN075', 'X', '34', '23', 'Q1006=']
['2016011317', 'METAR', 'SBGL', '131700Z', '14010KT', '9999', 'X', 'FEW020', 'SCT050', 'BKN070', 'X', '31', '23', 'Q1005=']
['2016011318', 'METAR', 'SBGL', '131800Z', '14011KT', '9999', 'X', 'SCT040', 'BKN080', 'X', 'X', '32', '23', 'Q1005=']
['2016011319', 'METAR', 'SBGL', '131900Z', '14012KT', '9999', 'X', 'SCT040', 'BKN080', 'X', 'X', '30', '22', 'Q1005=']
['2016011320', 'METAR', 'SBGL', '132000Z', '16013KT', '9000', 'X', 'FEW035TCU', 'BKN040', 'BKN080', 'X', '29', '21', 'Q1005=']
['2016011321', 'METAR', 'SBGL', '132100Z', '15009KT', '9000', 'X', 'FEW035', 'BKN040', 'BKN090', 'X', '28', '22', 'Q1006=']
['2016011321', 'SPECI', 'SBGL', '132143Z', '19006KT', '60001000NE', 'RATS', 'SCT015', 'BKN030', 'FEW035CB', 'OVC050', '25', '23', 'Q1007=']
['2016011321', 'SPECI', 'SBGL', '132130Z', '15009KT', '80001500NE', 'TSVCSH', 'FEW015', 'BKN030', 'FEW035CB', 'OVC050', '26', '23', 'Q1007=']
['2016011322', 'METAR', 'SBGL', '132200Z', '23008KT', '6000', 'TSRA', 'SCT015', 'SCT030', 'FEW035CB', 'OVC050', '25', '23', 'Q1007', 'RERA=']
['2016011322', 'SPECI', 'SBGL', '132230Z', '17007KT', '9999', '-DZ', 'FEW009', 'SCT040', 'BKN060', 'X', '25', '23', 'Q1007=']
['2016011323', 'METAR', 'SBGL', '132300Z', '14004KT', '8000', 'X', 'FEW010', 'SCT035', 'BKN050', 'X', '25', '23', 'Q1008=']
['2016011400', 'METAR', 'SBGL', '140000Z', '15005KT', '8000', 'X', 'FEW010', 'BKN030', 'OVC080', 'X', '26', '23', 'Q1009=']
['2016011401', 'METAR', 'SBGL', '140100Z', '14005KT', '7000', '-RA', 'SCT012', 'OVC030', 'X', 'X', '25', '23', 'Q1009=']
['2016011402', 'METAR', 'SBGL', '140200Z', '13004KT', '9999', 'X', 'FEW012', 'BKN040', 'OVC060', 'X', '25', '23', 'Q1009=']
['2016011403', 'METAR', 'SBGL', '140300Z', '14004KT', '9999', 'X', 'FEW010', 'OVC050', 'X', 'X', '25', '24', 'Q1008=']
['2016011404', 'METAR', 'SBGL', '140400Z', '15003KT', '9999', 'X', 'SCT010', 'BKN050', 'OVC090', 'X', '25', '23', 'Q1008=']
['2016011405', 'METAR', 'SBGL', '140500Z', '10002KT', '9999', 'X', 'SCT012', 'OVC040', 'X', 'X', '25', '23', 'Q1007=']
['2016011406', 'METAR', 'SBGL', '140600Z', '10003KT', '9999', 'X', 'SCT008', 'OVC030', 'X', 'X', '25', '23', 'Q1007=']
['2016011407', 'METAR', 'SBGL', '140700Z', '15005KT', '7000', 'X', 'FEW003', 'SCT010', 'OVC025', 'X', '24', '23', 'Q1007=']
['2016011408', 'METAR', 'SBGL', '140800Z', '11003KT', '9999', '-RA', 'FEW003', 'BKN012', 'OVC030', 'X', '24', '23', 'Q1007=']
['2016011409', 'METAR', 'SBGL', '140900Z', '14001KT', '7000', 'X', 'BKN007', 'BKN050', 'BKN070', 'X', '25', '23', 'Q1008=']
['2016011410', 'METAR', 'SBGL', '141000Z', '32003KT', '7000', 'X', 'BKN008', 'BKN070', 'X', 'X', '26', '24', 'Q1008=']
['2016011411', 'METAR', 'SBGL', '141100Z', '36002KT', '6000', 'X', 'BKN008', 'BKN070', 'X', 'X', '26', '24', 'Q1008=']
['2016011412', 'METAR', 'SBGL', '141200Z', '03004KT', '6000', 'X', 'BKN010', 'BKN070', 'X', 'X', '27', '24', 'Q1009=']
['2016011413', 'METAR', 'SBGL', '141300Z', '15005KT', '6000', 'X', 'BKN010', 'OVC070', 'X', 'X', '27', '24', 'Q1009=']
['2016011414', 'METAR', 'SBGL', '141400Z', '17002KT', '5000', 'HZ', 'BKN010', 'OVC070', 'X', 'X', '29', '24', 'Q1008=']
['2016011415', 'METAR', 'SBGL', '141500Z', '12007KT', '5000', 'HZ', 'BKN010', 'BKN070', 'X', 'X', '29', '25', 'Q1008=']
['2016011416', 'METAR', 'SBGL', '141600Z', '12010KT', '6000', 'X', 'BKN010', 'X', 'X', 'X', '29', '24', 'Q1007=']
['2016011417', 'METAR', 'SBGL', '141700Z', '13010KT', '8000', 'X', 'SCT010', 'BKN015', 'X', 'X', '28', '24', 'Q1007=']
['2016011418', 'METAR', 'SBGL', '141800Z', '13011KT', '9000', 'X', 'SCT012', 'BKN015', 'FEW030TCU', 'X', '28', '23', 'Q1006=']
['2016011419', 'METAR', 'SBGL', '141900Z', '14012KT', '9999', 'X', 'BKN014', 'BKN020', 'FEW030TCU', 'X', '27', '23', 'Q1007=']
['2016011419', 'SPECI', 'SBGL', '141930Z', '19004KT', '4000', 'RA', 'BKN007', 'OVC014', 'X', 'X', '25', '23', 'Q1007=']
['2016011420', 'METAR', 'SBGL', '142000Z', '13005KT', '4000', 'RA', 'SCT007', 'BKN010', 'OVC016', 'X', '25', '23', 'Q1008=']
['2016011420', 'SPECI', 'SBGL', '142036Z', '14005KT', '8000', 'X', 'SCT012', 'BKN015', 'OVC020', 'X', '25', '24', 'Q1007=']
['2016011421', 'METAR', 'SBGL', '142100Z', '12006KT', '9999', 'X', 'BKN014', 'BKN020', 'X', 'X', '25', '24', 'Q1008=']
['2016011422', 'METAR', 'SBGL', '142200Z', '15005KT', '9999', 'X', 'SCT012', 'BKN020', 'X', 'X', '25', '24', 'Q1008=']
['2016011423', 'METAR', 'SBGL', '142300Z', '13003KT', '8000', '-RA', 'SCT010', 'BKN020', 'X', 'X', '25', '24', 'Q1009=']
['2016011500', 'METAR', 'SBGL', '150000Z', '14003KT', '8000', '-RA', 'SCT010', 'BKN014', 'BKN020', 'X', '25', '24', 'Q1009=']
['2016011501', 'METAR', 'SBGL', '150100Z', '13003KT', '7000', 'X', 'FEW009', 'SCT015', 'BKN020', 'X', '25', '24', 'Q1009=']
['2016011502', 'METAR', 'SBGL', '150200Z', '13002KT', '6000', 'X', 'FEW008', 'BKN013', 'X', 'X', '26', '24', 'Q1009=']
['2016011503', 'METAR', 'SBGL', '150300Z', '00000KT', '6000', 'X', 'FEW008', 'BKN013', 'X', 'X', '25', '24', 'Q1008=']
['2016011504', 'METAR', 'SBGL', '150400Z', '00000KT', '6000', '-RA', 'SCT008', 'BKN013', 'X', 'X', '25', '24', 'Q1008=']
['2016011505', 'METAR', 'SBGL', '150500Z', '05004KT', '6000', '-RA', 'BKN005', 'BKN010', 'BKN035', 'X', '25', '24', 'Q1007=']
['2016011506', 'METAR', 'SBGL', '150600Z', '14002KT', '6000', '-RA', 'SCT003', 'BKN008', 'BKN050', 'X', '25', '24', 'Q1006=']
['2016011507', 'METAR', 'SBGL', '150700Z', '13002KT', '6000', '-RA', 'SCT004', 'SCT010', 'X', 'X', '25', '24', 'Q1006=']
['2016011508', 'METAR', 'SBGL', '150800Z', '00000KT', '9999', 'X', 'BKN005', 'BKN020', 'X', 'X', '25', '24', 'Q1007=']
['2016011509', 'METAR', 'SBGL', '150900Z', '13003KT', '9999', 'X', 'SCT005', 'BKN009', 'BKN020', 'X', '25', '24', 'Q1007=']
['2016011510', 'METAR', 'SBGL', '151000Z', '00000KT', '9999', 'X', 'FEW005', 'BKN011', 'BKN080', 'X', '25', '24', 'Q1007=']
['2016011511', 'METAR', 'SBGL', '151100Z', '00000KT', '9999', 'X', 'FEW007', 'BKN011', 'BKN100', 'X', '27', '24', 'Q1007=']
['2016011512', 'METAR', 'SBGL', '151200Z', '33002KT', '9000', 'X', 'BKN011', 'BKN070', 'X', 'X', '28', '24', 'Q1008=']
['2016011513', 'METAR', 'SBGL', '151300Z', '34003KT', '6000', 'X', 'SCT010', 'BKN100', 'X', 'X', '29', '25', 'Q1007=']
['2016011514', 'METAR', 'SBGL', '151400Z', '14005KT', '70003400W', 'X', 'SCT010', 'BKN100', 'X', 'X', '30', '25', 'Q1007=']
['2016011515', 'METAR', 'SBGL', '151500Z', '11007KT', '4500', 'HZ', 'FEW010', 'SCT025', 'BKN100', 'X', '29', '25', 'Q1006=']
['2016011516', 'METAR', 'SBGL', '151600Z', '27010KT', '5000', 'HZ', 'FEW010', 'SCT025', 'BKN100', 'X', '30', '24', 'Q1006=']
['2016011517', 'METAR', 'SBGL', '151700Z', '25010KT', '8000', 'X', 'SCT020', 'BKN100', 'X', 'X', '31', '23', 'Q1005=']
['2016011518', 'METAR', 'SBGL', '151800Z', '24009KT', '9999', 'X', 'SCT020', 'FEW025TCU', 'BKN100', 'X', '29', '23', 'Q1005=']
['2016011518', 'SPECI', 'SBGL', '151842Z', '32007KT', '3000', 'TSRA', 'BKN010', 'SCT020', 'FEW030CB', 'BKN080', '25', '24', 'Q1006=']
['2016011518', 'SPECI', 'SBGL', '151830Z', '27007KT', '3000', 'TSSHRA', 'SCT013', 'FEW025CB', 'BKN100', 'X', '27', '23', 'Q1006=']
['2016011519', 'METAR', 'SBGL', '151900Z', '24001KT', '1500', '+TSRA', 'BKN008', 'SCT020', 'FEW030CB', 'BKN080', '24', '23', 'Q1006=']
['2016011520', 'METARCOR', 'SBGL', '152000Z', '25008KT', '2500', 'RABR', 'BKN008', 'SCT020', 'BKN080', 'X', '24', '23', 'Q1006', 'RETS=']
